obs_date,store_no,city,country,temp_max_c,temp_min_c,precipitation_mm,condition
2023-03-26,80001,London,UK,16.2,8.1,0.0,SUNNY
2023-03-26,80002,London,UK,9.3,2.6,0.0,PARTLY_CLOUDY
2023-03-26,80003,Manchester,UK,10.1,3.5,0.0,SUNNY
2023-03-26,80004,Sheffield,UK,8.8,-2.9,0.0,SUNNY
2023-03-26,90001,Dubai,UAE,27.3,19.8,0.0,PARTLY_CLOUDY
2023-03-26,90002,Dubai,UAE,26.4,18.3,0.0,SUNNY
2023-03-26,90003,Abu Dhabi,UAE,27.7,16.9,0.0,SUNNY
2023-03-26,95001,Singapore,Singapore,27.5,17.8,10.9,RAINY
2023-03-26,95002,Singapore,Singapore,36.0,28.6,5.6,RAINY
2023-03-27,33487,Kolkata,India,24.5,13.3,2.8,CLOUDY
2023-03-27,39876,Mumbai,India,29.0,22.8,48.8,STORMY
2023-03-27,41203,Delhi,India,20.3,9.2,0.0,SUNNY
2023-03-27,44512,Bangalore,India,22.1,12.3,0.0,SUNNY
2023-03-27,47889,Chennai,India,31.9,24.2,1.1,CLOUDY
2023-03-27,51234,Hyderabad,India,24.0,17.3,2.8,CLOUDY
2023-03-27,53901,Kochi,India,29.8,24.0,2.6,CLOUDY
2023-03-27,56123,Bangalore,India,26.4,14.8,0.0,SUNNY
2023-03-27,58745,Ahmedabad,India,30.2,23.2,1.1,CLOUDY
2023-03-27,62003,Delhi,India,20.9,10.5,0.0,SUNNY
2023-03-27,64301,Chandigarh,India,23.9,14.7,10.8,RAINY
2023-03-27,66782,Mumbai,India,29.5,21.4,24.3,STORMY
2023-03-27,70001,Los Angeles,USA,19.3,11.9,0.0,SUNNY
2023-03-27,70002,Minneapolis,USA,0.9,-8.2,0.0,SNOWY
2023-03-27,70003,Dallas,USA,16.8,10.6,11.4,RAINY
2023-03-27,70004,Washington DC,USA,12.4,0.5,3.6,CLOUDY
2023-03-27,70005,Philadelphia,USA,8.9,1.9,1.6,CLOUDY
2023-03-27,80001,London,UK,9.7,-1.5,0.0,PARTLY_CLOUDY
2023-03-27,80002,London,UK,15.2,3.7,0.0,SUNNY
2023-03-27,80003,Manchester,UK,7.7,2.0,0.0,SUNNY
2023-03-27,80004,Sheffield,UK,7.3,-4.0,0.0,SUNNY
2023-03-27,90001,Dubai,UAE,24.2,15.4,0.0,PARTLY_CLOUDY
2023-03-27,90002,Dubai,UAE,23.7,17.3,0.0,SUNNY
2023-03-27,90003,Abu Dhabi,UAE,24.0,16.0,0.0,SUNNY
2023-03-27,95001,Singapore,Singapore,28.9,23.1,6.0,RAINY
2023-03-27,95002,Singapore,Singapore,30.2,19.1,0.0,SUNNY
2023-03-28,33487,Kolkata,India,26.9,16.3,2.4,CLOUDY
2023-03-28,39876,Mumbai,India,34.4,26.2,35.0,STORMY
2023-03-28,41203,Delhi,India,20.3,10.4,1.5,CLOUDY
2023-03-28,44512,Bangalore,India,22.2,11.3,0.0,SUNNY
2023-03-28,47889,Chennai,India,29.1,20.0,0.0,SUNNY
2023-03-28,51234,Hyderabad,India,25.7,16.0,1.2,CLOUDY
2023-03-28,53901,Kochi,India,27.3,20.9,2.4,CLOUDY
2023-03-28,56123,Bangalore,India,25.0,18.5,3.5,CLOUDY
2023-03-28,58745,Ahmedabad,India,26.9,17.4,8.8,RAINY
2023-03-28,62003,Delhi,India,22.1,15.0,2.4,CLOUDY
2023-03-28,64301,Chandigarh,India,17.7,10.2,3.0,CLOUDY
2023-03-28,66782,Mumbai,India,29.1,21.8,3.2,CLOUDY
2023-03-28,70001,Los Angeles,USA,17.3,7.4,0.0,PARTLY_CLOUDY
2023-03-28,70002,Minneapolis,USA,0.8,-10.1,0.0,SUNNY
2023-03-28,70003,Dallas,USA,15.6,7.0,0.0,PARTLY_CLOUDY
2023-03-28,70004,Washington DC,USA,12.6,7.2,0.0,PARTLY_CLOUDY
2023-03-28,70005,Philadelphia,USA,9.4,-1.3,3.4,CLOUDY
2023-03-28,80001,London,UK,12.2,2.7,1.0,CLOUDY
2023-03-28,80002,London,UK,12.0,1.5,0.2,CLOUDY
2023-03-28,80003,Manchester,UK,10.7,-1.0,1.2,CLOUDY
2023-03-28,80004,Sheffield,UK,9.1,-1.3,0.1,CLOUDY
2023-03-28,90001,Dubai,UAE,26.5,17.8,0.0,SUNNY
2023-03-28,90002,Dubai,UAE,28.3,21.3,0.0,PARTLY_CLOUDY
2023-03-28,90003,Abu Dhabi,UAE,27.1,19.8,0.0,SUNNY
2023-03-28,95001,Singapore,Singapore,27.3,16.4,8.3,RAINY
2023-03-28,95002,Singapore,Singapore,27.9,17.4,12.0,RAINY
2023-03-29,33487,Kolkata,India,28.3,17.6,7.2,RAINY
2023-03-29,39876,Mumbai,India,26.7,15.6,2.2,CLOUDY
2023-03-29,41203,Delhi,India,20.4,15.3,0.0,SUNNY
2023-03-29,44512,Bangalore,India,28.0,18.8,10.9,RAINY
2023-03-29,47889,Chennai,India,28.9,21.7,5.7,RAINY
2023-03-29,51234,Hyderabad,India,28.6,21.7,2.1,CLOUDY
2023-03-29,53901,Kochi,India,30.3,24.6,26.7,STORMY
2023-03-29,56123,Bangalore,India,22.3,10.9,4.6,CLOUDY
2023-03-29,58745,Ahmedabad,India,26.5,20.7,1.9,CLOUDY
2023-03-29,62003,Delhi,India,22.1,13.2,0.0,PARTLY_CLOUDY
2023-03-29,64301,Chandigarh,India,20.0,14.4,2.1,CLOUDY
2023-03-29,66782,Mumbai,India,29.7,20.5,12.9,RAINY
2023-03-29,70001,Los Angeles,USA,24.1,13.8,0.0,PARTLY_CLOUDY
2023-03-29,70002,Minneapolis,USA,0.1,-6.7,1.8,SNOWY
2023-03-29,70003,Dallas,USA,19.0,14.0,0.0,SUNNY
2023-03-29,70004,Washington DC,USA,10.9,0.3,0.0,PARTLY_CLOUDY
2023-03-29,70005,Philadelphia,USA,10.3,2.1,4.3,CLOUDY
2023-03-29,80001,London,UK,9.2,-0.9,0.0,PARTLY_CLOUDY
2023-03-29,80002,London,UK,9.7,-0.6,1.0,CLOUDY
2023-03-29,80003,Manchester,UK,10.9,5.6,0.0,SUNNY
2023-03-29,80004,Sheffield,UK,10.7,4.7,0.0,PARTLY_CLOUDY
2023-03-29,90001,Dubai,UAE,26.7,18.9,0.0,PARTLY_CLOUDY
2023-03-29,90002,Dubai,UAE,29.6,18.4,0.0,PARTLY_CLOUDY
2023-03-29,90003,Abu Dhabi,UAE,23.4,14.1,0.0,SUNNY
2023-03-29,95001,Singapore,Singapore,28.9,19.1,0.0,SUNNY
2023-03-29,95002,Singapore,Singapore,30.1,22.5,6.9,RAINY
2023-03-30,33487,Kolkata,India,25.0,13.0,0.0,SUNNY
2023-03-30,39876,Mumbai,India,31.1,22.4,0.4,CLOUDY
2023-03-30,41203,Delhi,India,19.4,7.6,1.5,CLOUDY
2023-03-30,44512,Bangalore,India,23.0,14.2,0.5,CLOUDY
2023-03-30,47889,Chennai,India,29.1,20.2,8.6,RAINY
2023-03-30,51234,Hyderabad,India,26.6,19.7,0.0,PARTLY_CLOUDY
2023-03-30,53901,Kochi,India,29.9,20.5,8.8,RAINY
2023-03-30,56123,Bangalore,India,23.5,13.9,1.1,CLOUDY
2023-03-30,58745,Ahmedabad,India,23.6,17.9,0.0,SUNNY
2023-03-30,62003,Delhi,India,21.6,12.1,6.5,RAINY
2023-03-30,64301,Chandigarh,India,24.8,14.6,2.2,CLOUDY
2023-03-30,66782,Mumbai,India,31.6,22.3,2.2,CLOUDY
2023-03-30,70001,Los Angeles,USA,21.2,13.2,0.0,PARTLY_CLOUDY
2023-03-30,70002,Minneapolis,USA,4.5,-4.0,3.8,CLOUDY
2023-03-30,70003,Dallas,USA,18.7,11.5,0.0,SUNNY
2023-03-30,70004,Washington DC,USA,12.2,6.7,0.0,SUNNY
2023-03-30,70005,Philadelphia,USA,16.8,6.0,0.0,PARTLY_CLOUDY
2023-03-30,80001,London,UK,11.2,2.3,0.0,PARTLY_CLOUDY
2023-03-30,80002,London,UK,10.5,2.5,0.0,SUNNY
2023-03-30,80003,Manchester,UK,11.9,0.8,0.0,SUNNY
2023-03-30,80004,Sheffield,UK,9.6,0.3,0.0,SUNNY
2023-03-30,90001,Dubai,UAE,26.7,19.0,0.0,SUNNY
2023-03-30,90002,Dubai,UAE,25.9,18.4,0.0,SUNNY
2023-03-30,90003,Abu Dhabi,UAE,23.3,16.1,0.0,PARTLY_CLOUDY
2023-03-30,95001,Singapore,Singapore,31.3,26.2,12.7,RAINY
2023-03-30,95002,Singapore,Singapore,29.6,21.8,0.0,SUNNY
2023-03-31,33487,Kolkata,India,21.9,10.1,47.8,STORMY
2023-03-31,39876,Mumbai,India,30.9,18.9,17.4,RAINY
2023-03-31,41203,Delhi,India,23.2,12.5,0.3,CLOUDY
2023-03-31,44512,Bangalore,India,26.5,20.4,0.0,SUNNY
2023-03-31,47889,Chennai,India,33.6,27.8,11.7,RAINY
2023-03-31,51234,Hyderabad,India,27.3,16.3,12.0,RAINY
2023-03-31,53901,Kochi,India,31.0,19.7,38.7,STORMY
2023-03-31,56123,Bangalore,India,29.3,19.6,1.4,CLOUDY
2023-03-31,58745,Ahmedabad,India,24.9,18.7,7.4,RAINY
2023-03-31,62003,Delhi,India,21.0,13.1,0.0,SUNNY
2023-03-31,64301,Chandigarh,India,18.4,12.6,0.9,CLOUDY
2023-03-31,66782,Mumbai,India,30.0,20.6,29.0,STORMY
2023-03-31,70001,Los Angeles,USA,23.4,16.2,0.0,SUNNY
2023-03-31,70002,Minneapolis,USA,5.7,-4.5,0.0,PARTLY_CLOUDY
2023-03-31,70003,Dallas,USA,21.2,15.0,1.7,CLOUDY
2023-03-31,70004,Washington DC,USA,11.3,5.0,0.0,SUNNY
2023-03-31,70005,Philadelphia,USA,10.6,2.5,2.1,CLOUDY
2023-03-31,80001,London,UK,8.9,-1.5,0.0,SUNNY
2023-03-31,80002,London,UK,9.4,-2.2,0.0,SUNNY
2023-03-31,80003,Manchester,UK,9.5,0.7,3.8,CLOUDY
2023-03-31,80004,Sheffield,UK,9.9,3.4,0.0,SUNNY
2023-03-31,90001,Dubai,UAE,29.9,21.0,0.0,PARTLY_CLOUDY
2023-03-31,90002,Dubai,UAE,29.1,22.3,0.0,SUNNY
2023-03-31,90003,Abu Dhabi,UAE,27.0,15.5,0.0,SUNNY
2023-03-31,95001,Singapore,Singapore,28.1,19.0,5.0,CLOUDY
2023-03-31,95002,Singapore,Singapore,29.3,24.1,11.9,RAINY
2023-04-01,33487,Kolkata,India,28.7,21.4,1.7,CLOUDY
2023-04-01,39876,Mumbai,India,26.7,19.6,25.6,STORMY
2023-04-01,41203,Delhi,India,29.1,22.3,3.1,CLOUDY
2023-04-01,44512,Bangalore,India,27.0,19.9,0.0,SUNNY
2023-04-01,47889,Chennai,India,28.7,20.2,16.3,RAINY
2023-04-01,51234,Hyderabad,India,33.6,25.8,5.7,RAINY
2023-04-01,53901,Kochi,India,34.8,23.2,4.8,CLOUDY
2023-04-01,56123,Bangalore,India,29.3,17.6,0.0,PARTLY_CLOUDY
2023-04-01,58745,Ahmedabad,India,26.6,19.2,4.9,CLOUDY
2023-04-01,62003,Delhi,India,25.1,18.7,2.8,CLOUDY
2023-04-01,64301,Chandigarh,India,23.7,13.6,8.4,RAINY
2023-04-01,66782,Mumbai,India,29.8,24.8,3.1,CLOUDY
2023-04-01,70001,Los Angeles,USA,21.2,12.9,0.0,PARTLY_CLOUDY
2023-04-01,70002,Minneapolis,USA,8.7,-1.2,0.0,SUNNY
2023-04-01,70003,Dallas,USA,24.2,12.7,1.8,CLOUDY
2023-04-01,70004,Washington DC,USA,17.8,8.1,0.0,SUNNY
2023-04-01,70005,Philadelphia,USA,15.2,6.8,0.0,SUNNY
2023-04-01,80001,London,UK,13.0,7.8,0.0,SUNNY
2023-04-01,80002,London,UK,12.4,5.0,0.0,SUNNY
2023-04-01,80003,Manchester,UK,14.3,5.1,0.0,SUNNY
2023-04-01,80004,Sheffield,UK,11.8,5.5,1.3,CLOUDY
2023-04-01,90001,Dubai,UAE,29.2,19.6,0.0,PARTLY_CLOUDY
2023-04-01,90002,Dubai,UAE,29.7,21.3,0.0,PARTLY_CLOUDY
2023-04-01,90003,Abu Dhabi,UAE,33.1,26.8,0.0,SUNNY
2023-04-01,95001,Singapore,Singapore,29.8,24.2,1.2,CLOUDY
2023-04-01,95002,Singapore,Singapore,31.4,20.8,4.1,CLOUDY
2023-04-02,33487,Kolkata,India,27.8,19.4,0.0,PARTLY_CLOUDY
2023-04-02,39876,Mumbai,India,29.4,21.4,15.3,RAINY
2023-04-02,41203,Delhi,India,28.4,17.0,16.0,RAINY
2023-04-02,44512,Bangalore,India,27.3,16.4,0.0,SUNNY
2023-04-02,47889,Chennai,India,30.5,21.8,10.7,RAINY
2023-04-02,51234,Hyderabad,India,36.0,28.6,0.0,SUNNY
2023-04-02,53901,Kochi,India,27.2,17.9,19.1,RAINY
2023-04-02,56123,Bangalore,India,27.3,22.0,0.0,PARTLY_CLOUDY
2023-04-02,58745,Ahmedabad,India,31.6,21.8,3.1,CLOUDY
2023-04-02,62003,Delhi,India,29.2,18.5,1.5,CLOUDY
2023-04-02,64301,Chandigarh,India,24.5,15.0,15.8,RAINY
2023-04-02,66782,Mumbai,India,26.9,18.9,7.6,RAINY
2023-04-02,70001,Los Angeles,USA,22.3,13.6,0.0,SUNNY
2023-04-02,70002,Minneapolis,USA,12.6,5.3,4.7,CLOUDY
2023-04-02,70003,Dallas,USA,22.2,13.6,0.0,PARTLY_CLOUDY
2023-04-02,70004,Washington DC,USA,17.2,5.7,0.0,PARTLY_CLOUDY
2023-04-02,70005,Philadelphia,USA,16.1,5.9,0.0,SUNNY
2023-04-02,80001,London,UK,13.5,2.3,0.0,PARTLY_CLOUDY
2023-04-02,80002,London,UK,18.9,9.9,0.0,SUNNY
2023-04-02,80003,Manchester,UK,12.0,3.4,0.0,SUNNY
2023-04-02,80004,Sheffield,UK,10.9,1.9,3.2,CLOUDY
2023-04-02,90001,Dubai,UAE,28.7,20.2,0.0,PARTLY_CLOUDY
2023-04-02,90002,Dubai,UAE,32.6,25.7,0.0,SUNNY
2023-04-02,90003,Abu Dhabi,UAE,30.7,20.2,0.0,PARTLY_CLOUDY
2023-04-02,95001,Singapore,Singapore,28.1,16.3,4.2,CLOUDY
2023-04-02,95002,Singapore,Singapore,32.9,25.9,12.5,RAINY
2023-04-03,33487,Kolkata,India,31.6,26.5,6.4,RAINY
2023-04-03,39876,Mumbai,India,32.4,24.2,6.5,RAINY
2023-04-03,41203,Delhi,India,24.4,19.2,0.0,SUNNY
2023-04-03,44512,Bangalore,India,25.2,15.8,2.9,CLOUDY
2023-04-03,47889,Chennai,India,31.8,24.8,8.9,RAINY
2023-04-03,51234,Hyderabad,India,25.4,17.9,5.3,RAINY
2023-04-03,53901,Kochi,India,28.9,19.7,3.6,CLOUDY
2023-04-03,56123,Bangalore,India,23.5,11.6,1.4,CLOUDY
2023-04-03,58745,Ahmedabad,India,27.1,19.3,14.1,RAINY
2023-04-03,62003,Delhi,India,29.4,20.2,3.4,CLOUDY
2023-04-03,64301,Chandigarh,India,28.6,18.3,7.8,RAINY
2023-04-03,66782,Mumbai,India,33.2,22.2,17.5,RAINY
2023-04-03,70001,Los Angeles,USA,27.6,21.4,0.0,SUNNY
2023-04-03,70002,Minneapolis,USA,9.8,-1.0,0.0,SUNNY
2023-04-03,70003,Dallas,USA,25.6,17.9,0.0,PARTLY_CLOUDY
2023-04-03,70004,Washington DC,USA,23.2,15.3,0.0,SUNNY
2023-04-03,70005,Philadelphia,USA,14.9,6.4,4.6,CLOUDY
2023-04-03,80001,London,UK,17.4,12.2,0.0,SUNNY
2023-04-03,80002,London,UK,16.1,10.5,0.0,SUNNY
2023-04-03,80003,Manchester,UK,12.4,3.2,0.0,PARTLY_CLOUDY
2023-04-03,80004,Sheffield,UK,18.1,7.1,1.0,CLOUDY
2023-04-03,90001,Dubai,UAE,30.1,23.9,0.0,SUNNY
2023-04-03,90002,Dubai,UAE,29.0,17.7,0.0,PARTLY_CLOUDY
2023-04-03,90003,Abu Dhabi,UAE,30.5,22.3,0.0,PARTLY_CLOUDY
2023-04-03,95001,Singapore,Singapore,34.6,22.8,1.4,CLOUDY
2023-04-03,95002,Singapore,Singapore,28.0,20.7,0.0,SUNNY
2023-04-04,33487,Kolkata,India,24.7,19.2,20.9,STORMY
2023-04-04,39876,Mumbai,India,32.9,24.3,13.3,RAINY
2023-04-04,41203,Delhi,India,31.0,22.2,0.0,SUNNY
2023-04-04,44512,Bangalore,India,24.7,15.2,0.2,CLOUDY
2023-04-04,47889,Chennai,India,28.5,20.7,0.0,SUNNY
2023-04-04,51234,Hyderabad,India,28.3,20.8,0.0,SUNNY
2023-04-04,53901,Kochi,India,30.0,19.5,31.2,STORMY
2023-04-04,56123,Bangalore,India,25.6,15.5,8.5,RAINY
2023-04-04,58745,Ahmedabad,India,26.2,19.3,11.1,RAINY
2023-04-04,62003,Delhi,India,27.6,17.6,0.0,PARTLY_CLOUDY
2023-04-04,64301,Chandigarh,India,24.4,17.1,2.8,CLOUDY
2023-04-04,66782,Mumbai,India,31.6,26.3,21.2,STORMY
2023-04-04,70001,Los Angeles,USA,22.8,12.8,0.0,SUNNY
2023-04-04,70002,Minneapolis,USA,10.5,4.4,0.0,PARTLY_CLOUDY
2023-04-04,70003,Dallas,USA,22.9,16.8,0.0,SUNNY
2023-04-04,70004,Washington DC,USA,21.3,15.3,2.3,CLOUDY
2023-04-04,70005,Philadelphia,USA,16.7,9.6,0.0,PARTLY_CLOUDY
2023-04-04,80001,London,UK,12.5,5.0,0.0,SUNNY
2023-04-04,80002,London,UK,16.6,10.4,0.0,SUNNY
2023-04-04,80003,Manchester,UK,13.6,4.5,0.0,SUNNY
2023-04-04,80004,Sheffield,UK,16.1,7.7,1.8,CLOUDY
2023-04-04,90001,Dubai,UAE,33.2,21.9,0.1,CLOUDY
2023-04-04,90002,Dubai,UAE,28.7,18.2,0.0,PARTLY_CLOUDY
2023-04-04,90003,Abu Dhabi,UAE,34.3,25.8,0.0,SUNNY
2023-04-04,95001,Singapore,Singapore,33.9,23.0,8.5,RAINY
2023-04-04,95002,Singapore,Singapore,31.8,25.4,5.5,RAINY
2023-04-05,33487,Kolkata,India,25.2,16.3,26.7,STORMY
2023-04-05,39876,Mumbai,India,27.8,16.0,24.7,STORMY
2023-04-05,41203,Delhi,India,23.3,13.5,2.1,CLOUDY
2023-04-05,44512,Bangalore,India,29.1,20.9,7.2,RAINY
2023-04-05,47889,Chennai,India,30.2,19.4,0.6,CLOUDY
2023-04-05,51234,Hyderabad,India,26.4,17.3,4.8,CLOUDY
2023-04-05,53901,Kochi,India,27.7,18.3,7.3,RAINY
2023-04-05,56123,Bangalore,India,25.9,19.4,6.2,RAINY
2023-04-05,58745,Ahmedabad,India,27.3,16.1,0.0,SUNNY
2023-04-05,62003,Delhi,India,24.5,15.4,14.2,RAINY
2023-04-05,64301,Chandigarh,India,21.0,14.1,3.8,CLOUDY
2023-04-05,66782,Mumbai,India,30.6,23.6,8.3,RAINY
2023-04-05,70001,Los Angeles,USA,22.3,13.8,0.0,SUNNY
2023-04-05,70002,Minneapolis,USA,12.1,0.3,0.0,PARTLY_CLOUDY
2023-04-05,70003,Dallas,USA,30.0,21.4,0.0,SUNNY
2023-04-05,70004,Washington DC,USA,15.8,10.3,1.7,CLOUDY
2023-04-05,70005,Philadelphia,USA,19.3,10.5,10.5,RAINY
2023-04-05,80001,London,UK,14.0,7.5,0.0,PARTLY_CLOUDY
2023-04-05,80002,London,UK,12.5,2.7,0.0,SUNNY
2023-04-05,80003,Manchester,UK,15.0,6.0,0.4,CLOUDY
2023-04-05,80004,Sheffield,UK,12.2,2.9,2.8,CLOUDY
2023-04-05,90001,Dubai,UAE,35.1,24.6,0.0,PARTLY_CLOUDY
2023-04-05,90002,Dubai,UAE,35.3,28.2,0.0,PARTLY_CLOUDY
2023-04-05,90003,Abu Dhabi,UAE,28.9,18.8,0.0,PARTLY_CLOUDY
2023-04-05,95001,Singapore,Singapore,31.5,23.7,21.0,STORMY
2023-04-05,95002,Singapore,Singapore,28.8,17.0,26.0,STORMY
2023-04-06,33487,Kolkata,India,24.6,14.7,24.0,STORMY
2023-04-06,39876,Mumbai,India,27.3,19.7,24.2,STORMY
2023-04-06,41203,Delhi,India,24.0,13.0,2.1,CLOUDY
2023-04-06,44512,Bangalore,India,27.1,18.7,0.0,PARTLY_CLOUDY
2023-04-06,47889,Chennai,India,37.2,26.7,2.3,CLOUDY
2023-04-06,51234,Hyderabad,India,27.9,18.8,0.5,CLOUDY
2023-04-06,53901,Kochi,India,31.2,24.2,87.8,STORMY
2023-04-06,56123,Bangalore,India,23.5,14.4,6.1,RAINY
2023-04-06,58745,Ahmedabad,India,28.4,18.8,19.7,RAINY
2023-04-06,62003,Delhi,India,27.4,21.4,0.0,SUNNY
2023-04-06,64301,Chandigarh,India,21.8,10.8,0.0,PARTLY_CLOUDY
2023-04-06,66782,Mumbai,India,29.9,19.7,10.5,RAINY
2023-04-06,70001,Los Angeles,USA,20.7,8.9,0.0,SUNNY
2023-04-06,70002,Minneapolis,USA,9.0,-1.2,0.6,CLOUDY
2023-04-06,70003,Dallas,USA,25.2,19.9,0.0,SUNNY
2023-04-06,70004,Washington DC,USA,18.3,10.7,0.0,SUNNY
2023-04-06,70005,Philadelphia,USA,21.9,14.6,0.0,PARTLY_CLOUDY
2023-04-06,80001,London,UK,14.0,5.0,0.0,SUNNY
2023-04-06,80002,London,UK,13.6,4.7,0.3,CLOUDY
2023-04-06,80003,Manchester,UK,11.3,0.3,0.0,PARTLY_CLOUDY
2023-04-06,80004,Sheffield,UK,20.2,9.9,0.0,PARTLY_CLOUDY
2023-04-06,90001,Dubai,UAE,35.5,24.8,0.0,SUNNY
2023-04-06,90002,Dubai,UAE,29.6,23.3,0.0,PARTLY_CLOUDY
2023-04-06,90003,Abu Dhabi,UAE,30.4,21.7,0.0,PARTLY_CLOUDY
2023-04-06,95001,Singapore,Singapore,30.6,23.5,4.2,CLOUDY
2023-04-06,95002,Singapore,Singapore,30.1,19.1,21.5,STORMY
2023-04-07,33487,Kolkata,India,26.0,15.2,0.0,SUNNY
2023-04-07,39876,Mumbai,India,28.7,17.6,28.0,STORMY
2023-04-07,41203,Delhi,India,23.9,12.2,2.8,CLOUDY
2023-04-07,44512,Bangalore,India,27.4,20.9,3.8,CLOUDY
2023-04-07,47889,Chennai,India,30.6,23.1,4.8,CLOUDY
2023-04-07,51234,Hyderabad,India,26.1,15.9,4.5,CLOUDY
2023-04-07,53901,Kochi,India,28.1,17.4,6.4,RAINY
2023-04-07,56123,Bangalore,India,26.3,16.2,4.8,CLOUDY
2023-04-07,58745,Ahmedabad,India,26.0,19.7,0.0,SUNNY
2023-04-07,62003,Delhi,India,26.5,19.0,1.0,CLOUDY
2023-04-07,64301,Chandigarh,India,28.2,20.4,0.0,PARTLY_CLOUDY
2023-04-07,66782,Mumbai,India,26.8,19.3,2.1,CLOUDY
2023-04-07,70001,Los Angeles,USA,20.7,10.8,0.0,PARTLY_CLOUDY
2023-04-07,70002,Minneapolis,USA,9.4,-1.7,0.1,CLOUDY
2023-04-07,70003,Dallas,USA,24.4,19.1,0.0,SUNNY
2023-04-07,70004,Washington DC,USA,19.0,7.9,0.0,PARTLY_CLOUDY
2023-04-07,70005,Philadelphia,USA,19.5,11.6,3.9,CLOUDY
2023-04-07,80001,London,UK,17.0,6.3,0.0,PARTLY_CLOUDY
2023-04-07,80002,London,UK,13.4,7.3,0.0,PARTLY_CLOUDY
2023-04-07,80003,Manchester,UK,11.8,4.0,0.0,PARTLY_CLOUDY
2023-04-07,80004,Sheffield,UK,11.2,6.0,1.5,CLOUDY
2023-04-07,90001,Dubai,UAE,28.2,22.2,0.0,SUNNY
2023-04-07,90002,Dubai,UAE,31.4,22.7,0.0,SUNNY
2023-04-07,90003,Abu Dhabi,UAE,31.3,23.9,0.0,PARTLY_CLOUDY
2023-04-07,95001,Singapore,Singapore,29.4,21.1,0.0,SUNNY
2023-04-07,95002,Singapore,Singapore,27.6,19.5,0.0,SUNNY
2023-04-08,33487,Kolkata,India,29.0,17.7,5.9,RAINY
2023-04-08,39876,Mumbai,India,26.5,14.8,3.0,CLOUDY
2023-04-08,41203,Delhi,India,25.5,19.6,9.6,RAINY
2023-04-08,44512,Bangalore,India,27.0,17.0,7.3,RAINY
2023-04-08,47889,Chennai,India,28.0,20.9,0.0,PARTLY_CLOUDY
2023-04-08,51234,Hyderabad,India,31.5,21.8,7.1,RAINY
2023-04-08,53901,Kochi,India,27.1,19.1,31.2,STORMY
2023-04-08,56123,Bangalore,India,24.6,19.4,0.0,PARTLY_CLOUDY
2023-04-08,58745,Ahmedabad,India,30.8,18.9,8.9,RAINY
2023-04-08,62003,Delhi,India,28.2,21.5,0.1,CLOUDY
2023-04-08,64301,Chandigarh,India,22.6,11.5,0.0,PARTLY_CLOUDY
2023-04-08,66782,Mumbai,India,28.5,20.3,30.0,STORMY
2023-04-08,70001,Los Angeles,USA,21.4,11.0,0.0,PARTLY_CLOUDY
2023-04-08,70002,Minneapolis,USA,9.2,-2.8,1.9,CLOUDY
2023-04-08,70003,Dallas,USA,22.1,16.4,0.0,SUNNY
2023-04-08,70004,Washington DC,USA,19.9,13.1,0.0,PARTLY_CLOUDY
2023-04-08,70005,Philadelphia,USA,20.5,14.6,3.1,CLOUDY
2023-04-08,80001,London,UK,20.1,11.2,0.0,PARTLY_CLOUDY
2023-04-08,80002,London,UK,13.5,1.6,0.8,CLOUDY
2023-04-08,80003,Manchester,UK,14.5,2.5,0.1,CLOUDY
2023-04-08,80004,Sheffield,UK,13.8,7.7,0.0,SUNNY
2023-04-08,90001,Dubai,UAE,31.8,26.5,0.0,SUNNY
2023-04-08,90002,Dubai,UAE,28.7,20.0,0.0,SUNNY
2023-04-08,90003,Abu Dhabi,UAE,37.1,27.3,0.0,SUNNY
2023-04-08,95001,Singapore,Singapore,28.9,18.9,5.4,RAINY
2023-04-08,95002,Singapore,Singapore,36.6,28.7,4.2,CLOUDY
2023-04-09,33487,Kolkata,India,25.0,15.0,3.6,CLOUDY
2023-04-09,39876,Mumbai,India,28.0,18.8,18.5,RAINY
2023-04-09,41203,Delhi,India,33.8,22.0,1.3,CLOUDY
2023-04-09,44512,Bangalore,India,24.4,15.3,2.9,CLOUDY
2023-04-09,47889,Chennai,India,30.1,22.3,0.0,SUNNY
2023-04-09,51234,Hyderabad,India,25.7,14.1,4.5,CLOUDY
2023-04-09,53901,Kochi,India,27.0,21.2,3.8,CLOUDY
2023-04-09,56123,Bangalore,India,23.1,14.8,0.0,PARTLY_CLOUDY
2023-04-09,58745,Ahmedabad,India,28.2,18.9,12.3,RAINY
2023-04-09,62003,Delhi,India,27.5,15.9,8.5,RAINY
2023-04-09,64301,Chandigarh,India,24.1,13.0,3.3,CLOUDY
2023-04-09,66782,Mumbai,India,32.0,26.4,7.5,RAINY
2023-04-09,70001,Los Angeles,USA,25.2,17.2,0.0,SUNNY
2023-04-09,70002,Minneapolis,USA,7.2,-3.9,7.3,RAINY
2023-04-09,70003,Dallas,USA,21.6,13.7,0.0,PARTLY_CLOUDY
2023-04-09,70004,Washington DC,USA,20.3,14.7,3.4,CLOUDY
2023-04-09,70005,Philadelphia,USA,14.9,4.4,0.0,SUNNY
2023-04-09,80001,London,UK,13.6,4.4,0.0,SUNNY
2023-04-09,80002,London,UK,21.0,13.3,0.0,SUNNY
2023-04-09,80003,Manchester,UK,11.6,0.7,0.0,SUNNY
2023-04-09,80004,Sheffield,UK,12.3,2.0,0.0,SUNNY
